0.895169, 0.422773
0.397534, 0.637745
0.411603, 0.143345
0.678213, 0.712882
0.702445, 0.919309
0.813288, 0.694327
0.271676, 0.649159
0.375195, 0.560808
0.595813, 0.165899
0.578356, 0.028718
0.930937, 0.722739
0.501480, 0.637959
0.505234, 0.488723
0.035615, 0.642659
0.358898, 0.255867
0.954680, 0.608631
0.137486, 0.353710
0.389996, 0.690329
0.197302, 0.856197
0.628620, 0.698325
0.925443, 0.643880
0.663839, 0.454665
0.900571, 0.495956
0.246071, 0.880398
0.342357, 0.304483
0.545366, 0.426862
0.512589, 0.937223
0.500076, 0.154393
0.103702, 0.196112
0.566088, 0.609943
0.897580, 0.409680
0.310953, 0.705771
0.490585, 0.932951
0.601703, 0.949309
0.321055, 0.033815
0.696005, 0.954100
0.738914, 0.172399
0.656484, 0.689718
0.175542, 0.290750
0.302805, 0.484207
0.915738, 0.308847
0.722343, 0.235969
0.334574, 0.914518
0.664357, 0.095920
0.626789, 0.315043
0.791284, 0.248909
0.358684, 0.122074
0.173620, 0.257088
0.678579, 0.041871
0.392224, 0.291910
0.280435, 0.804376
0.607166, 0.045351
0.780450, 0.158055
0.580645, 0.233955
0.248695, 0.567156
0.163915, 0.296762
0.890042, 0.351146
0.096133, 0.422926
0.416761, 0.033815
0.323984, 0.718406
0.377544, 0.202521
0.773064, 0.180578
0.334544, 0.041200
0.020447, 0.470199
0.403333, 0.922422
0.413007, 0.287423
0.530107, 0.537584
0.915128, 0.736534
0.448805, 0.166478
0.167638, 0.423719
0.614338, 0.304361
0.534013, 0.189489
0.958831, 0.636341
0.568712, 0.612720
0.249763, 0.654012
0.127384, 0.251991
0.294626, 0.744743
0.214393, 0.807825
0.872036, 0.282846
0.131901, 0.431440
0.218635, 0.621448
0.154637, 0.726249
0.809900, 0.727531
0.277047, 0.796777
0.828883, 0.767785
0.590228, 0.378704
0.225623, 0.607898
0.511887, 0.688101
0.873257, 0.541276
0.272439, 0.155980
0.178777, 0.565172
0.727042, 0.170476
0.876675, 0.677328
0.931272, 0.460860
0.720054, 0.732017
0.827082, 0.150578
0.849635, 0.756920
0.482131, 0.083865
0.090457, 0.703085
0.237373, 0.713950
0.660634, 0.169408
0.662343, 0.427778
0.992126, 0.437483
0.066408, 0.328501
0.372082, 0.788354
0.288705, 0.869716
0.268593, 0.889126
0.130314, 0.369213
0.451888, 0.244881
0.926054, 0.652882
0.809473, 0.884396
0.857173, 0.351665
0.480514, 0.635487
0.833583, 0.165960
0.142125, 0.533280
0.641285, 0.065554
0.341472, 0.642293
0.529588, 0.472518
0.406964, 0.080905
0.825922, 0.194067
0.068728, 0.641774
0.428694, 0.758263
0.573260, 0.593707
0.989837, 0.401196
0.648671, 0.404218
0.315104, 0.535661
0.056887, 0.317087
0.447005, 0.678976
0.558916, 0.368725
0.558611, 0.726249
0.725822, 0.576739
0.904233, 0.493332
0.874172, 0.198950
0.587848, 0.535844
0.234046, 0.354076
0.736351, 0.811548
0.497513, 0.530503
0.181616, 0.409009
0.391064, 0.332682
0.703452, 0.927854
0.073428, 0.240852
0.565325, 0.226356
0.495804, 0.962523
0.138981, 0.174200
0.991302, 0.421888
0.034944, 0.330210
0.577349, 0.843379
0.191259, 0.719016
0.142521, 0.544115
0.711844, 0.854457
0.699637, 0.213721
0.416639, 0.390179
0.769036, 0.094821
0.147862, 0.145116
0.441603, 0.915403
0.220161, 0.179662
0.646718, 0.810389
0.995453, 0.499527
0.443220, 0.259774
0.723258, 0.309671
0.178045, 0.358470
0.649525, 0.468429
0.868496, 0.798761
0.463881, 0.611164
0.658650, 0.846492
0.397290, 0.586932
0.436567, 0.297494
0.825800, 0.425764
0.921079, 0.718894
0.465773, 0.328990
0.353099, 0.163579
0.411145, 0.148442
0.445387, 0.681906
0.128971, 0.202277
0.585833, 0.583300
0.771233, 0.292795
0.092624, 0.237678
0.754143, 0.093661
0.677572, 0.811335
0.449660, 0.379620
0.099521, 0.513443
0.741844, 0.573473
0.246376, 0.069216
0.540452, 0.414655
0.800012, 0.497085
0.028657, 0.520066
0.423750, 0.170263
0.284005, 0.204749
0.191473, 0.880520
0.677816, 0.756645
0.415845, 0.326792
0.701315, 0.436995
0.608722, 0.587542
0.777978, 0.499191
0.628040, 0.220679
0.782556, 0.310862
0.642262, 0.498123
0.083071, 0.262581
0.244514, 0.266274
0.211921, 0.101413
0.475723, 0.057894
0.195685, 0.630787
0.775872, 0.502792
0.795923, 0.113346
0.214606, 0.318033
0.582446, 0.176122
0.401776, 0.702292
0.375835, 0.607929
0.719565, 0.763115
0.590320, 0.455458
0.658925, 0.633656
0.508347, 0.325083
0.540239, 0.435438
0.400067, 0.742607
0.844630, 0.346721
0.325541, 0.704672
0.807520, 0.717185
0.016633, 0.483718
0.858821, 0.162206
0.286355, 0.777673
0.852931, 0.395123
0.717978, 0.640828
0.478957, 0.802271
0.846065, 0.592975
0.459151, 0.814783
0.560595, 0.359111
0.933348, 0.568316
0.289132, 0.653157
0.270180, 0.926176
0.652242, 0.849086
0.888455, 0.268868
0.311075, 0.060701
0.539598, 0.905332
0.943663, 0.294748
0.725608, 0.833552
0.249092, 0.461379
0.916044, 0.372906
0.754173, 0.211554
0.585131, 0.063662
0.216651, 0.333201
0.733085, 0.356670
0.300943, 0.668844
0.524979, 0.891018
0.705252, 0.418378
0.747398, 0.735527
0.631642, 0.729392
0.816340, 0.705649
0.215552, 0.767022
0.524796, 0.547563
0.492874, 0.410596
0.513169, 0.788018
0.266305, 0.272011
0.385723, 0.794183
0.393750, 0.399182
0.633869, 0.686300
0.877194, 0.738731
0.057314, 0.655080
0.911679, 0.360912
0.750084, 0.689779
0.514725, 0.838618
0.103885, 0.325114
0.584826, 0.737602
0.078036, 0.392499
0.745781, 0.383343
0.116214, 0.267556
0.403790, 0.804010
0.529466, 0.494369
0.338389, 0.110935
0.816523, 0.319193
0.386120, 0.660909
0.307779, 0.759758
0.307627, 0.207892
0.609302, 0.396954
0.663381, 0.660817
0.723319, 0.536973
0.031922, 0.385601
0.431806, 0.640889
0.462172, 0.677816
0.417615, 0.262154
0.364116, 0.168615
0.872799, 0.560961
0.539201, 0.284768
0.106845, 0.590716
0.409467, 0.280526
0.770775, 0.233314
0.814875, 0.355571
0.054445, 0.515549
0.846400, 0.735557
0.458113, 0.965484
0.382550, 0.920621
0.617634, 0.055391
0.268410, 0.212134
0.128330, 0.295938
0.313852, 0.519608
0.168432, 0.542741
0.408765, 0.919462
0.334117, 0.931303
0.373577, 0.021149
0.278939, 0.773919
0.664907, 0.277871
0.323771, 0.431440
0.172735, 0.855007
0.292276, 0.420240
0.540727, 0.695181
0.097690, 0.551683
0.571825, 0.264412
0.187475, 0.534532
0.288614, 0.708518
0.698752, 0.589129
0.266427, 0.145146
0.605518, 0.237190
0.848384, 0.252419
0.852382, 0.781365
0.666372, 0.692129
0.567095, 0.602649
0.676840, 0.255226
0.796167, 0.897000
0.043977, 0.689505
0.688345, 0.801172
0.888180, 0.590289
0.375317, 0.503861
0.694021, 0.815790
0.615528, 0.496170
0.094089, 0.777520
0.711966, 0.858486
0.358013, 0.176519
0.866726, 0.567461
0.671377, 0.225806
0.304331, 0.836787
0.454543, 0.899014
0.343760, 0.160833
0.297769, 0.495163
0.460860, 0.243141
0.299265, 0.099063
0.763298, 0.174993
0.441298, 0.494949
0.205512, 0.671712
0.342204, 0.035279
0.607440, 0.141392
0.674459, 0.511673
0.667043, 0.771722
0.530107, 0.183630
0.498795, 0.039949
0.514603, 0.622059
0.728507, 0.553850
0.850429, 0.523270
0.675863, 0.628010
0.271737, 0.150029
0.656514, 0.503555
0.991394, 0.555864
0.934294, 0.616138
0.521165, 0.248695
0.354991, 0.819300
0.627186, 0.450240
0.200995, 0.607440
0.244026, 0.775781
0.328135, 0.311869
0.687643, 0.330912
0.335032, 0.283914
0.763970, 0.212317
0.095828, 0.577380
0.782861, 0.577013
0.380230, 0.661153
0.504105, 0.146123
0.523331, 0.534104
0.417859, 0.488662
0.199438, 0.529435
0.956725, 0.510453
0.580187, 0.964629
0.170598, 0.554399
0.659047, 0.293466
0.851680, 0.304422
0.381726, 0.149388
0.429365, 0.595782
0.311533, 0.317698
0.943785, 0.316843
0.388592, 0.265816
0.860256, 0.388531
0.399792, 0.485183
0.648274, 0.070772
0.513962, 0.223090
0.585864, 0.859249
0.782281, 0.742241
0.299539, 0.942473
0.689779, 0.057863
0.708945, 0.233467
0.495743, 0.894101
0.564837, 0.191137
0.189154, 0.686758
0.851283, 0.488876
0.373394, 0.255135
0.722190, 0.329600
0.869503, 0.465987
0.663198, 0.773003
0.854549, 0.331797
0.370617, 0.433454
0.433180, 0.191046
0.181036, 0.316324
0.406720, 0.710807
0.380810, 0.199713
0.345988, 0.569292
0.501999, 0.569628
0.249489, 0.621632
0.589648, 0.972747
0.883267, 0.777062
0.077273, 0.276162
0.747459, 0.529679
0.895260, 0.260842
0.479659, 0.268441
0.890255, 0.589068
0.713553, 0.436659
0.597858, 0.471419
0.362560, 0.666768
0.437422, 0.499496
0.738487, 0.856716
0.164037, 0.253609
0.457472, 0.406140
0.445204, 0.475082
0.037568, 0.613880
0.211432, 0.735588
0.332957, 0.452193
0.873623, 0.738243
0.858852, 0.550371
0.225562, 0.721610
0.855586, 0.526353
0.563066, 0.020386
0.633534, 0.344188
0.546068, 0.487228
0.464766, 0.009064
0.310160, 0.359020
0.935606, 0.311472
0.542405, 0.247902
0.219367, 0.434980
0.457167, 0.017792
0.051485, 0.512284
0.818873, 0.208838
0.480300, 0.729789
0.204077, 0.544023
0.244301, 0.543382
0.777764, 0.532731
0.225410, 0.757469
0.497055, 0.628437
0.779748, 0.394086
0.732475, 0.514481
0.252968, 0.855800
0.782830, 0.883389
0.023072, 0.605518
0.376385, 0.440382
0.825159, 0.320902
0.242561, 0.674093
0.719016, 0.259590
0.849239, 0.793237
0.348888, 0.313456
0.641774, 0.140721
0.242561, 0.489944
0.541704, 0.146825
0.146825, 0.612445
0.307993, 0.527726
0.698904, 0.945708
0.670003, 0.366039
0.381542, 0.392956
0.578967, 0.677999
0.869411, 0.237709
0.136753, 0.763268
0.646992, 0.676382
0.753197, 0.505875
0.564318, 0.726279
0.011658, 0.568773
0.195654, 0.367107
0.356243, 0.399487
0.174749, 0.822840
0.390088, 0.354350
0.361522, 0.446394
0.954070, 0.399762
0.890378, 0.233680
0.363414, 0.180059
0.557451, 0.109043
0.406354, 0.147740
0.054415, 0.349559
0.695395, 0.633625
0.383557, 0.464675
0.918882, 0.620258
0.612598, 0.730369
0.440016, 0.580676
0.474288, 0.973052
0.693594, 0.719077
0.597949, 0.197333
0.978790, 0.518235
0.880917, 0.452834
0.447920, 0.757286
0.163610, 0.786676
0.355754, 0.940764
0.109378, 0.804712
0.773736, 0.156316
0.275613, 0.207801
0.766991, 0.844050
0.383770, 0.847896
0.517716, 0.885830
0.456984, 0.792627
0.553453, 0.981231
0.288247, 0.769555
0.098483, 0.353038
0.685171, 0.442213
0.289071, 0.759148
0.351604, 0.313669
0.178564, 0.230567
0.934782, 0.340648
0.770165, 0.432203
0.418134, 0.572893
0.184515, 0.381298
0.418256, 0.758995
0.273019, 0.334880
0.703848, 0.052034
0.786065, 0.315989
0.826716, 0.603900
0.363628, 0.101749
0.823847, 0.579791
0.722617, 0.399487
0.540483, 0.639119
0.168584, 0.433729
0.588824, 0.238197
0.547044, 0.546403
0.180395, 0.653096
0.798029, 0.113254
0.100681, 0.289499
0.656575, 0.965667
0.735069, 0.385205
0.914579, 0.322153
0.307230, 0.643880
0.511673, 0.514939
0.465835, 0.888882
0.819544, 0.847743
0.544359, 0.885708
0.743217, 0.500107
0.818873, 0.861324
0.692709, 0.075014
0.713462, 0.650594
0.156499, 0.563219
0.440260, 0.405713
0.554918, 0.964232
0.684744, 0.620808
0.191290, 0.829524
0.801355, 0.327311
0.979583, 0.509629
0.427412, 0.745354
0.292062, 0.507370
0.724113, 0.698233
0.765831, 0.504898
0.227088, 0.446669
0.515732, 0.966643
0.615894, 0.233955
0.466811, 0.653035
0.501999, 0.046205
0.698202, 0.714103
0.773919, 0.703055
0.796594, 0.753410
0.001007, 0.519059
0.128758, 0.598773
0.419874, 0.378063
0.394696, 0.703848
0.101047, 0.229896
0.498489, 0.377331
0.555651, 0.952757
0.288034, 0.481368
0.467238, 0.821314
0.296243, 0.343303
0.187231, 0.526383
0.889370, 0.527848
0.324381, 0.616657
0.740562, 0.727683
0.107212, 0.193274
0.018250, 0.521867
0.891446, 0.193731
0.397229, 0.925779
0.193579, 0.177465
0.623127, 0.173681
0.120731, 0.199652
0.553606, 0.166417
0.463729, 0.185553
0.616016, 0.725730
0.126377, 0.435621
0.372234, 0.275704
0.470779, 0.769921
0.354808, 0.691671
0.859340, 0.811396
0.120792, 0.603717
0.698202, 0.954436
0.558550, 0.152715
0.338145, 0.129917
0.637410, 0.425092
0.756096, 0.307443
0.640919, 0.316019
0.849757, 0.315134
0.988281, 0.453902
0.548296, 0.634968
